Артикул;ID KIT;Найден у поставщика;Москва;Владивосток;Фото;Характеристики
00129406;207834;да;2;2;1;13
00093929;207831;да;0;1;1;15
00072699;207827;да;14;0;1;14
00063181;207817;да;8;4;1;13
00063177;207813;да;37;5;1;14
00057117;207807;да;2;4;1;14
00153479;207797;да;2;1;1;18
00153478;207796;да;0;1;1;19
00153140;207795;нет;0;0;1;0
00141759;207794;да;1;0;1;19
00141756;207793;да;1;0;1;19
00103272;207792;да;1;1;1;19
00095967;207791;да;1;2;1;19
00090125;207790;да;1;1;1;20
00090124;207789;да;2;1;1;20
00090121;207788;да;0;1;1;20
00090120;207787;да;7;29;1;20
00090118;207786;нет;0;0;1;0
00090115;207785;да;0;3;1;17
00090114;207784;да;2;1;1;17
00090113;207783;да;6;5;1;17
00090112;207782;да;5;3;1;17
00090111;207781;да;2;2;1;17
00090110;207780;да;1;1;1;17
00063194;207778;да;6;11;1;20
00063193;207777;да;8;2;1;20
00063192;207776;нет;0;0;1;0
00063191;207775;да;4;3;1;20
00063190;207774;да;6;3;1;20
00063189;207773;да;2;0;1;20
00063188;207772;да;1;0;1;20
00063187;207771;нет;0;0;1;0
00063186;207770;да;2;0;1;20
00059814;207769;да;58;25;1;20
00059811;207768;да;3;2;1;20
00059458;207767;да;1;1;1;20
00059456;207766;да;42;19;1;20
00059454;207765;да;3;0;1;20
00059453;207764;да;4;2;1;20
00059449;207763;да;1;1;1;17
00059448;207762;да;1;1;1;17
00059446;207761;да;1;0;1;17
00057123;207760;да;4;6;1;18
00057122;207759;да;0;4;1;17
00057120;207758;да;6;5;1;17
00056427;207757;да;9;7;1;17
00056426;207756;да;21;11;1;17
00056425;207755;нет;0;0;1;0
00056424;207754;да;10;6;1;20
00055611;207753;да;3;2;1;19
00055610;207752;да;21;9;1;20
00040251;207751;да;270;113;1;20
00040250;207750;да;7;0;1;20
00203142;207749;нет;0;0;1;0
00200758;207748;да;1;1;1;21
00200757;207747;да;1;2;1;21
00200756;207746;нет;0;0;1;0
00200381;207745;да;0;2;1;21
11627473;207744;да;2;4;1;14
00194619;207743;да;34;16;1;20
00194618;207742;да;4;5;1;20
00194616;207741;да;7;9;1;20
00194614;207740;да;3;7;1;20
00194396;207739;да;1;1;1;22
00194395;207738;да;1;2;1;22
00194393;207737;да;0;1;1;22
00193417;207736;да;0;1;1;23
00193416;207735;да;0;1;1;23
00182036;207734;нет;0;0;1;0
00182029;207733;да;7;1;1;22
00182028;207732;да;10;4;1;22
00182025;207731;нет;0;0;1;0
00182024;207730;нет;0;0;1;0
00182023;207729;да;0;1;1;23
00182022;207728;нет;0;0;1;0
00182021;207727;да;3;2;1;24
00182020;207726;нет;0;0;1;0
00182019;207725;нет;0;0;1;0
00175648;207724;нет;0;0;1;0
00175647;207723;да;3;0;1;24
00175646;207722;да;3;2;1;25
00175645;207721;да;4;2;1;25
00174192;207720;да;2;0;1;22
00173011;207719;да;1;1;1;27
00173010;207718;да;4;2;1;26
00172121;207717;да;1;1;1;26
00172120;207716;да;3;1;1;25
00171082;207715;нет;0;0;1;0
00171081;207714;да;31;2;1;25
00171080;207713;да;5;0;1;25
00171079;207712;да;14;6;1;27
00171078;207711;нет;0;0;1;0
00171077;207710;нет;0;0;1;0
11203322;207708;да;1;0;1;8
00127882;207707;да;2;1;1;13
00072704;207706;да;6;5;1;20
00072607;207705;да;4;2;1;22
00064312;207704;да;190;109;1;16
00064311;207703;да;287;116;1;20
00174343;207701;да;4;5;1;3
00142008;207699;да;5;6;1;4
00126220;207698;да;0;7;1;4
00105272;207697;да;0;19;1;5
00185236;207694;нет;0;0;1;0
00185036;207693;да;33;65;1;4
00147511;207692;да;5;0;1;5
00147510;207691;нет;0;0;1;0
00201009;207689;да;20;17;1;27
00201008;207688;да;16;0;1;31
00200168;207687;нет;0;0;1;0
00200050;207686;да;12;27;1;14
00190299;207679;да;0;6;1;10
00190295;207675;да;0;6;1;10
00189347;207674;да;0;2;1;16
00189346;207673;да;0;4;1;16
00189345;207672;да;0;5;1;16
00189344;207671;да;0;5;1;16
00202979;207669;да;15;10;1;6
00202976;207668;да;17;10;1;6
00202973;207667;да;9;8;1;6
00202970;207666;да;7;4;1;6
00202967;207665;да;9;10;1;6
00202964;207664;да;18;6;1;10
00202961;207663;да;40;8;1;6
28083;207644;да;0;1;1;6
00154660;207643;да;30;13;1;9
00152557;207642;да;42;0;1;9
00186509;207639;да;2;1;1;12
00186508;207638;да;0;1;1;12
00175009;207637;да;7;8;1;7
00062011;207636;да;2;3;1;12
00175017;207634;нет;0;0;1;0
00062031;207631;да;3;6;1;13
00167419;207625;да;22;40;1;5
00197954;207624;да;1;4;1;4
00190086;207620;да;1;0;1;15
00186529;207617;да;1;4;1;7
00169955;207616;да;44;45;1;9
00062064;207615;да;14;8;1;7
00062039;207614;да;6;17;1;7
00062038;207613;нет;0;0;1;0
00186527;207612;да;6;5;1;11
00186526;207611;да;6;6;1;9
00186525;207610;да;3;12;1;9
00165381;207609;нет;0;0;1;0
00145812;207608;да;1;0;1;7
00178488;207606;да;1;5;1;5
00145802;207605;да;14;11;1;9
00062041;207602;да;4;5;1;11
00062040;207601;да;12;37;1;15
00179955;207599;да;18;16;1;9
00017506;207598;нет;0;0;1;0
00017504;207597;да;2;0;1;13
00017503;207596;нет;0;0;1;0
00017502;207595;да;14;3;1;12
00203000;207594;да;7;8;1;12
00202997;207593;да;13;11;1;12
00201681;207592;нет;0;0;1;0
00200992;207591;нет;0;0;1;0
00200989;207590;да;0;1;1;6
00200986;207589;да;1;2;1;6
00200978;207588;да;5;3;1;4
00200975;207587;да;1;0;1;4
00200972;207586;нет;0;0;1;0
00200969;207585;да;20;11;1;4
00200966;207584;да;10;10;1;4
00200752;207583;да;1;7;1;8
00200683;207582;нет;0;0;1;0
00199826;207579;да;9;6;1;6
00197809;207565;да;9;0;1;4
00184171;207557;да;14;5;1;8
00182258;207556;да;14;7;1;7
00178901;207551;нет;0;0;1;0
00178900;207550;да;1;2;1;20
00178028;207549;да;6;8;1;21
00177107;207541;да;5;2;1;10
00176296;207536;нет;0;0;1;0
00175289;207534;да;1;0;1;8
00175288;207533;да;3;5;1;6
00174612;207532;нет;0;0;1;0
00174611;207531;нет;0;0;1;0
00173530;207528;да;5;3;1;7
00173528;207527;да;14;17;1;7
00173526;207526;да;8;8;1;14
00142533;207519;нет;0;0;1;0
00131785;207518;да;0;1;1;7
00091550;207517;нет;0;0;1;0
00119561;207516;нет;0;0;1;0
11596062;207507;да;32;21;1;6
11595902;207506;да;20;10;1;6
11595876;207505;да;7;7;1;6
11595875;207504;да;4;8;1;6
11595603;207499;да;5;4;1;6
11595411;207496;да;1;3;1;6
11595392;207495;да;0;1;1;6
11595043;207494;да;20;19;1;6
11595042;207493;да;0;2;1;6
11591977;207491;нет;0;0;1;0
11591969;207490;да;1;0;1;4
00192817;207489;да;2;3;1;5
00192809;207488;да;3;12;1;5
00192803;207487;да;4;6;1;5
00192802;207486;да;28;60;1;5
00192788;207485;да;3;6;1;5
00192765;207484;да;3;0;1;5
00192736;207483;нет;0;0;1;0
00192725;207482;да;2;3;1;7
00192724;207481;да;4;9;1;7
00190859;207480;да;5;17;1;4
11497425;207479;да;8;20;1;3
11497424;207478;да;0;15;1;2
11497421;207477;да;0;11;1;2
00188893;207476;да;0;4;1;3
00188715;207475;да;0;3;1;3
00188119;207474;да;2;3;1;3
11452179;207473;да;6;3;1;4
11452118;207472;да;6;1;1;3
11450188;207471;да;6;0;1;3
11450076;207470;да;10;0;1;4
00164152;207463;да;10;5;1;6
00159506;207461;да;0;2;1;5
00156912;207459;да;13;6;1;7
00156911;207458;нет;0;0;1;0
00156689;207457;да;6;3;1;7
00156688;207456;да;12;0;1;7
00156686;207455;да;0;13;1;7
00156685;207454;да;0;6;1;7
00156684;207453;да;32;2;1;7
00146213;207451;да;16;0;1;6
00146174;207449;да;21;12;1;6
00130441;207448;да;1;2;1;4
00080799;207447;нет;0;0;1;0
00032186;207445;да;1;5;1;7
00017212;207443;да;0;23;1;7
00017082;207442;нет;0;0;1;0
00010195;207440;да;20;50;1;7
00007914;207439;да;3;0;1;6
00007913;207438;да;19;10;1;6
00007912;207437;да;3;0;1;6
00145351;207417;да;19;13;1;20
00120935;207403;нет;0;0;1;0
00181034;207390;да;19;20;1;6
00185296;207346;нет;0;0;1;0
00161271;207341;нет;0;0;1;0
00189670;207332;да;14;12;1;4
00141892;207328;да;5;1;1;5
00193377;207321;да;0;1;1;5
00120894;207309;да;20;23;1;15
00120891;207306;да;6;8;1;15
00197836;207290;нет;0;0;1;0
00197835;207289;да;0;1;1;10
00178292;207288;да;27;0;1;7
00178291;207287;да;2;14;1;6
00178290;207286;да;45;10;1;6
00185868;207247;да;0;1;1;8
00198602;207246;да;44;137;1;5
00185864;207242;да;2;5;1;3
00170703;207237;нет;0;0;1;0
00201276;207233;да;0;3;1;5
00196857;207231;нет;0;0;1;0
00180318;207229;нет;0;0;1;0
00200916;207225;да;3;2;1;43
00200915;207224;да;1;1;1;44
00191377;207223;да;1;0;1;43
00185859;207222;да;2;1;1;51
00185858;207221;да;1;1;1;51
00200699;207215;да;8;8;1;10
00200698;207214;да;1;2;1;9
00002838;207205;да;74;59;1;15
00202653;207202;да;15;9;1;13
00198690;207197;да;3;1;1;15
00198687;207196;да;2;3;1;15
00189139;207192;да;4;6;1;13
00173820;207171;да;210;130;1;16
11252180;207169;да;7;3;1;9
11252167;207167;да;180;126;1;16
11252165;207165;да;79;39;1;16
00202657;207154;нет;0;0;1;0
00202656;207153;нет;0;0;1;0
00202652;207152;да;2;0;1;11
00201612;207151;нет;0;0;1;0
00201611;207150;да;1;0;1;13
00199799;207149;да;6;11;1;11
00198918;207142;да;2;1;1;25
00181410;207136;да;1;1;1;18
11252177;207130;нет;0;0;1;0
00141835;207127;да;16;13;1;23
00199230;207121;нет;0;0;1;0
11597827;207120;да;1;2;1;9
11595163;207119;да;22;24;1;10
11595160;207117;да;28;31;1;10
11595158;207115;да;10;8;1;10
00156882;207110;да;12;8;1;13
00146154;207109;да;24;18;1;12
00146153;207108;да;23;10;1;12
00146152;207107;да;9;7;1;12
00146150;207105;да;30;26;1;12
00004434;207098;да;0;2;1;13
00001365;207097;да;0;2;1;16
11595117;207094;нет;0;0;1;0
11595115;207093;нет;0;0;1;0
11595114;207092;нет;0;0;1;0
11316194;207089;да;1;4;1;7
00156760;207088;да;56;27;1;8
00156752;207084;да;20;10;1;8
00113447;207081;да;4;56;1;8
00053208;207079;да;0;11;1;9
00036879;207077;да;1;5;1;7
00004465;207071;да;1;4;1;8
00004463;207070;да;0;4;1;9
00004462;207069;да;0;1;1;8
00004459;207068;да;1;1;1;10
00198246;207066;да;39;166;1;4
11595132;207065;да;2;0;1;8
11595131;207064;да;27;1;1;8
00192754;207061;да;11;13;1;5
00192748;207060;да;16;14;1;5
00189853;207058;да;1;1;1;6
00156738;207056;да;139;104;1;8
00149911;207052;нет;0;0;1;0
11659435;207046;да;3;7;1;16
11225500;207042;нет;0;0;1;0
00188439;207035;да;0;3;1;5
00166254;207027;да;0;1;1;4
00160496;207023;да;1;17;1;4
00160495;207022;да;2;14;1;4
00160494;207021;да;1;0;1;4
00160493;207020;да;10;7;1;4
00160491;207019;да;8;12;1;4
00160490;207018;да;2;22;1;4
00160489;207017;да;5;10;1;4
00160488;207016;да;0;9;1;4
00160487;207015;да;4;12;1;4
00160486;207014;да;7;8;1;4
00151381;207011;нет;0;0;1;0
00151380;207010;да;2;18;1;5
00146274;207009;да;1;4;1;5
00142588;207006;нет;0;0;1;0
00142587;207005;да;0;4;1;6
00142586;207004;нет;0;0;1;0
00091915;207003;да;6;3;1;12
00091914;207002;нет;0;0;1;0
00117142;206999;да;106;73;1;7
00168247;206994;нет;0;0;1;0
00156528;206993;да;20;0;1;8
00108929;206992;да;65;11;1;11
00104209;206991;да;28;44;1;11
00006400;206986;нет;0;0;1;0
00156545;206985;да;3;0;1;4
00188275;206982;да;8;15;1;8
00188077;206981;да;0;17;1;8
00188023;206980;да;10;12;1;8
11452100;206978;да;6;0;1;8
11452048;206977;да;1;16;1;8
11450103;206976;да;0;11;1;8
11450065;206975;да;3;16;1;8
00183466;206968;нет;0;0;1;0
00176892;206967;да;4;0;1;11
00197786;206966;нет;0;0;1;0
00197785;206965;нет;0;0;1;0
00187952;206964;нет;0;0;1;0
00142645;206958;да;5;12;1;10
00142644;206957;да;13;14;1;10
00142643;206956;да;11;16;1;10
11595362;206955;нет;0;0;1;0
11595363;206949;да;1;0;1;6
11595344;206948;да;0;1;1;6
00159646;206946;да;10;5;1;6
00157189;206945;да;6;3;1;8
00156765;206944;нет;0;0;1;0
00195901;206938;да;0;1;1;7
11595682;206937;да;8;2;1;8
11595446;206936;нет;0;0;1;0
11595112;206930;да;13;7;1;9
00146182;206929;да;39;4;1;8
00156741;206928;да;16;18;1;8
11595136;206926;нет;0;0;1;0
11595693;206923;нет;0;0;1;0
11595509;206922;да;7;1;1;6
00159314;206921;да;5;7;1;7
00157190;206920;да;6;13;1;8
00156766;206919;нет;0;0;1;0
00156733;206918;да;7;1;1;9
00153892;206917;да;60;28;1;7
00200995;206913;да;25;20;1;6
00197688;206912;нет;0;0;1;0
00197680;206910;да;10;1;1;7
00197678;206909;да;3;0;1;5
00197651;206908;да;0;3;1;9
00195967;206907;да;107;130;1;9
00195966;206906;да;189;154;1;9
00195965;206905;да;69;122;1;8
00183758;206904;нет;0;0;1;0
00183757;206903;да;4;1;1;9
00178239;206902;да;40;58;1;7
11318609;206901;да;1;0;1;6
00117872;206899;да;205;225;1;11
00117870;206898;да;47;106;1;12
00006144;206897;да;63;71;1;11
00006143;206896;да;50;64;1;9
00006021;206894;да;40;39;1;11
00006020;206893;да;40;36;1;11
00006019;206892;да;40;52;1;12
00006018;206891;да;210;106;1;12
00006011;206890;да;1500;1085;1;11
00006010;206889;да;1510;1440;1;12
00190304;206888;да;0;6;1;12
00190303;206887;да;0;1;1;12
00190302;206886;да;0;2;1;12
00190300;206884;да;0;1;1;12
00011407;206883;да;0;3;1;6
00182303;206880;да;6;6;1;6
00199959;206879;да;0;6;1;7
00199957;206878;да;20;11;1;5
00199956;206877;да;0;17;1;7
00199928;206876;да;2;10;1;7
00199927;206875;да;0;5;1;7
00182414;206874;да;6;28;1;8
00182413;206873;да;166;204;1;9
00182412;206872;да;126;42;1;9
00121467;206866;да;1;1;1;6
00201991;206864;да;88;99;1;9
00201990;206863;да;50;50;1;9
00201989;206862;да;50;50;1;9
00201988;206861;да;100;94;1;9
00201987;206860;да;49;44;1;9
00199336;206859;да;50;50;1;4
00199335;206858;да;49;148;1;9
00199334;206857;да;30;24;1;9
00199333;206856;да;94;100;1;9
00198760;206855;да;8;30;1;5
00198758;206854;да;137;86;1;3
00198206;206853;да;48;45;1;7
00197690;206852;да;9;0;1;6
00189546;206849;нет;0;0;1;0
00184756;206848;да;38;4;1;8
00183952;206847;да;15;26;1;8
00167043;206844;да;10;0;1;5
00003738;206839;да;6;3;1;12
00003732;206838;да;9;6;1;11
00201482;206837;да;33;21;1;8
00201476;206836;да;60;26;1;8
00201473;206835;да;60;26;1;8
00200244;206834;да;0;50;1;9
00200153;206833;да;1;6;1;7
00198511;206832;да;74;16;1;8
00196865;206831;да;17;11;1;7
00196864;206830;да;0;19;1;7
00196860;206828;нет;0;0;1;0
00193756;206827;да;30;45;1;11
00193107;206826;да;408;747;1;11
00183761;206825;да;194;114;1;10
00182875;206824;нет;0;0;1;0
00182401;206823;нет;0;0;1;0
00182398;206822;да;1;13;1;8
00178232;206821;да;110;0;1;12
00178231;206820;да;215;100;1;10
00178229;206819;да;0;139;1;13
00178228;206818;да;319;314;1;13
00178227;206817;да;296;130;1;9
00178226;206816;да;366;274;1;10
00178225;206815;да;1;308;1;14
00178224;206814;да;533;17;1;10
00178223;206813;да;237;0;1;12
00178222;206812;да;67;22;1;11
00082522;206811;да;0;500;1;10
00082521;206810;да;109;1500;1;9
00138465;206809;да;168;125;1;13
00138464;206808;да;1012;190;1;12
00138463;206807;да;252;1661;1;13
00138462;206806;да;5;0;1;14
00117543;206804;да;9;1;1;11
00017479;206801;нет;0;0;1;0
00006339;206799;да;50;53;1;14
00193757;206798;да;814;442;1;7
00175957;206797;да;154;205;1;9
00013338;206796;да;346;236;1;9
00047566;206795;да;631;327;1;8
00200293;206794;да;1;1;1;0
00189285;206793;да;5;12;1;4
00187973;206791;да;2;2;1;8
00187972;206790;да;13;10;1;8
00194998;206786;да;3;2;1;12
00202664;206763;да;13;23;1;14
00193090;206760;да;8;1;1;14
00187673;206754;нет;0;0;1;0
00174862;206748;да;0;10;1;20
00202269;206746;да;0;1;1;4
00178822;206744;да;4;0;1;7
00183016;206742;да;44;3;1;7
00183015;206741;да;60;35;1;5
00183014;206740;да;0;180;1;8
00164780;206739;да;0;9;1;6
00110734;206735;да;233;224;1;7
00015286;206734;да;13;9;1;9
00018184;206733;да;33;230;1;12
00201365;206732;да;0;1;1;5
00175871;206729;да;39;10;1;8
00096323;206724;да;0;125;1;11
00096321;206723;нет;0;0;1;0
00196877;206721;да;9;25;1;5
00193764;206719;нет;0;0;1;0
11408894;206712;да;0;400;1;7
11539109;206704;да;9;0;1;14
00186952;206702;да;2;1;1;15
00182189;206701;да;2;4;1;17
00182188;206700;да;0;1;1;15
00182184;206699;да;1;0;1;12
11539063;206696;да;6;2;1;16
00175701;206695;да;2;2;1;20
00185155;206693;да;2;0;1;8
00202139;206684;да;17;0;1;3
00202101;206683;да;6;46;1;4
00201518;206682;да;0;2;1;3
00201513;206681;да;0;3;1;3
00201510;206680;да;0;3;1;3
00201507;206679;да;0;2;1;3
00201505;206678;да;2;3;1;3
00201504;206677;да;0;8;1;3
00199674;206675;да;0;40;1;8
00199673;206674;нет;0;0;1;0
00192676;206667;нет;0;0;1;0
00190537;206665;да;10;37;1;5
00190536;206664;да;24;22;1;9
00178626;206661;нет;0;0;1;0
00176229;206660;нет;0;0;1;0
00175940;206659;да;3;0;1;4
00175937;206656;нет;0;0;1;0
00175929;206655;нет;0;0;1;0
00201985;206652;нет;0;0;1;0
00201984;206651;да;1;0;1;9
00201522;206650;да;0;5;1;9
00199656;206649;да;1;10;1;15
00199654;206648;да;8;4;1;12
00199653;206647;да;3;9;1;11
00199046;206646;нет;0;0;1;0
00187374;206645;нет;0;0;1;0
00187373;206644;да;2;0;1;15
00187372;206643;нет;0;0;1;0
00172296;206642;да;3;1;1;16
00188737;206641;да;41;50;1;7
00159593;206640;да;59;84;1;9
00110626;206639;да;82;76;1;11
00062058;206637;да;83;158;1;13
00183925;206636;да;6;12;1;10
00173999;206635;нет;0;0;1;0
00186513;206634;нет;0;0;1;0
00186512;206633;нет;0;0;1;0
00118050;206631;да;10;0;1;10
00151607;206625;нет;0;0;1;0
00151575;206624;да;1;0;1;9
00127402;206623;да;3;2;1;13
00186536;206622;да;14;21;1;7
00186535;206621;да;0;1;1;9
00168491;206619;да;1;0;1;7
00168118;206618;нет;0;0;1;0
00161761;206617;нет;0;0;1;0
00110628;206615;нет;0;0;1;0
00062099;206613;нет;0;0;1;0
00062063;206612;да;31;37;1;7
00062062;206611;нет;0;0;1;0
00062060;206610;нет;0;0;1;0
00062047;206609;да;8;2;1;8
00200761;206607;нет;0;0;1;0
00193217;206606;да;16;19;1;7
11550198;206605;нет;0;0;1;0
11550197;206604;да;9;9;1;3
11550194;206603;да;1;0;1;6
00186533;206599;да;4;0;1;9
00142072;206593;да;1;1;1;8
00062055;206592;да;15;33;1;13
00062043;206589;да;18;25;1;11
00196043;206585;да;6;1;1;22
00195099;206583;да;0;1;1;27
00200961;206582;да;15;12;1;12
00200960;206581;да;12;13;1;13
00197727;206580;нет;0;0;1;0
00173193;206576;да;52;30;1;5
00173192;206575;да;94;37;1;5
00171235;206571;нет;0;0;1;0
00040773;206570;да;2;0;1;5
00200668;206569;да;12;9;1;3
00200665;206568;да;9;2;1;3
00200662;206567;да;27;16;1;3
00195776;206566;да;1;2;1;9
00193763;206565;да;6;2;1;11
00200777;206557;нет;0;0;1;0
00003390;206553;да;1;0;1;7
00167428;206546;да;1;2;1;8
00167427;206545;да;3;0;1;7
00155017;206532;да;10;6;1;12
00142651;206528;да;3;8;1;15
00142650;206527;да;10;23;1;15
00142649;206526;да;19;37;1;15
00196268;206523;да;13;0;1;8
00196267;206522;да;39;12;1;8
00196266;206521;да;3;0;1;8
11206588;206520;нет;0;0;1;0
00199686;206516;да;44;43;1;4
00184754;206514;да;4;0;1;6
00172686;206512;да;23;0;1;8
00169063;206511;нет;0;0;1;0
00159079;206508;да;13;6;1;5
00156546;206507;да;33;14;1;6
00156543;206505;да;55;83;1;19
00156534;206501;да;34;38;1;6
00156533;206500;да;20;2;1;7
00156531;206499;да;5;1;1;7
00156530;206498;да;17;0;1;7
00117995;206497;да;15;32;1;6
00110721;206496;да;23;8;1;12
00201712;206495;да;2;74;1;9
00201709;206494;да;37;125;1;9
00201706;206493;нет;0;0;1;0
00201700;206492;да;98;67;1;7
00201697;206491;да;10;7;1;7
00120441;206485;да;24;27;1;9
